12:39	83.53	8.43	3.76	1.11
12:44	83.53	8.47	3.71	1.16
12:49	83.53	8.43	3.76	1.20
12:54	83.53	8.43	3.80	1.16
12:59	83.53	8.38	3.80	1.16
13:05	83.53	8.52	3.32	1.11
13:10	83.53	8.43	3.71	1.11
13:15	83.53	8.38	3.76	1.20
13:20	83.53	8.38	3.76	1.20
13:25	83.53	8.43	3.71	1.11
13:30	83.58	8.38	3.76	1.20
13:35	83.58	8.38	3.76	1.11
13:41	83.63	8.38	3.76	0.96
13:46	83.63	8.38	3.76	1.20
13:51	83.63	8.47	3.66	1.20
13:56	83.63	8.47	3.66	1.16
14:01	83.63	8.47	3.71	0.96
14:06	83.63	8.47	3.71	1.11
14:11	83.58	8.52	3.71	0.91
14:16	83.58	8.52	3.71	0.96
14:21	83.58	8.52	3.76	1.11
14:27	83.63	8.47	3.76	0.91
14:32	83.58	8.47	3.80	1.11
14:37	83.58	8.52	3.80	1.01
14:42	83.58	8.47	3.80	1.20
14:47	83.58	8.47	3.80	1.06
14:52	83.63	8.43	3.80	1.11
14:57	83.63	8.43	3.76	0.96
15:02	83.63	8.47	3.71	1.01
15:07	83.68	8.43	3.71	1.06
15:12	83.68	8.47	3.61	0.87
15:17	83.68	8.47	3.66	1.16
15:22	83.73	8.43	3.66	0.87
15:27	83.73	8.67	3.42	1.16
15:33	83.73	8.57	3.51	1.06
15:38	83.77	8.43	3.61	0.96
15:43	83.77	8.47	3.56	1.16
15:48	83.73	8.47	3.56	0.96
15:53	83.77	8.43	3.51	0.96
15:58	83.77	8.43	3.56	0.91
16:03	83.77	8.47	3.47	1.01
16:08	83.77	8.52	3.42	1.06
16:13	83.73	8.57	3.47	0.96
16:18	83.68	8.62	3.47	1.11
16:23	83.68	8.62	3.51	1.06
16:28	83.68	8.57	3.51	1.01
16:33	83.68	8.57	3.56	1.06
16:38	83.68	8.62	3.80	1.06
16:43	83.68	8.62	3.51	1.06
16:48	83.68	8.62	3.47	1.01
16:53	83.68	8.67	3.51	0.96
16:58	83.68	8.67	3.51	1.16
17:03	83.68	8.67	3.51	0.96
17:08	83.68	8.67	3.51	1.01
17:13	83.68	8.67	3.51	0.91
17:18	83.68	8.67	3.51	0.91
17:23	83.68	8.67	3.85	1.01
17:29	83.68	8.67	3.51	0.91
17:34	83.68	8.67	3.95	0.87
17:39	83.68	8.67	3.56	0.91
17:44	83.68	8.67	3.56	0.91
17:49	83.68	8.67	3.56	0.91
17:54	83.68	8.67	3.56	0.91
17:59	83.68	8.67	3.56	0.91
18:04	83.73	8.62	3.56	1.01
18:09	83.77	8.62	3.51	0.91
18:14	83.77	8.62	3.51	1.01
18:19	83.77	8.67	3.47	1.11
18:24	83.77	8.71	3.42	0.87
18:29	83.77	8.62	3.47	0.96
18:34	83.82	8.67	3.51	0.87
18:39	83.87	8.57	3.56	0.96
18:44	83.87	8.57	3.61	0.96
18:49	83.92	8.62	3.47	0.87
18:54	83.92	8.62	3.85	0.96
18:59	83.92	8.71	3.37	0.87
19:04	83.92	8.57	3.90	0.96
19:10	83.92	8.57	3.56	0.91
19:15	83.92	8.57	4.00	1.01
19:20	83.92	8.57	3.56	1.01
19:25	83.92	8.57	3.56	0.91
19:30	83.92	8.67	3.47	1.01
19:35	83.92	8.71	3.42	1.01
19:40	83.92	8.71	3.42	1.06
19:45	83.92	8.71	3.42	0.91
19:50	83.92	8.57	3.56	0.91
19:55	83.92	8.57	3.56	0.91
20:01	83.92	8.57	3.51	0.91
20:06	83.97	8.57	3.42	0.91
20:11	83.97	8.57	3.51	0.91
20:16	83.97	8.57	3.51	0.87
20:21	83.97	8.57	3.51	0.91
20:26	83.97	8.57	3.51	0.87
20:31	83.97	8.71	3.37	0.91
20:36	83.97	8.67	3.42	0.87
20:41	83.97	8.71	3.37	0.91
20:46	83.97	8.67	3.42	0.91
20:51	83.97	8.71	3.37	0.91
20:56	83.97	8.71	3.37	0.91
21:01	83.97	8.67	3.42	0.91
21:06	83.97	8.71	3.37	0.91
21:12	83.97	8.76	3.32	0.91
21:17	83.97	8.76	3.32	0.91
21:22	84.26	8.38	3.37	0.87
21:27	84.02	8.71	3.32	0.91
21:32	83.97	8.76	3.32	0.91
21:37	84.02	8.71	3.32	0.91
21:42	83.97	8.71	3.37	0.91
21:47	83.97	8.76	3.32	0.91
21:52	83.97	8.76	3.32	0.91
21:57	83.97	8.71	3.37	0.91
22:02	84.02	8.62	3.42	0.91
22:07	83.97	8.71	3.37	1.01
22:12	84.02	8.62	3.47	0.91
22:17	84.02	8.71	3.32	0.87
22:22	84.02	8.67	3.37	0.87
22:27	84.35	8.28	3.37	0.87
22:32	84.02	8.67	3.37	0.91
22:37	84.06	8.62	3.42	0.87
22:42	84.30	8.38	3.32	0.87
22:47	84.30	8.38	3.42	0.87
22:52	84.30	8.38	3.32	0.87
22:57	84.30	8.38	3.32	0.87
23:02	84.30	8.71	3.03	0.87
23:08	84.30	8.33	3.37	0.87
23:13	84.35	8.28	3.42	0.87
23:18	84.35	8.28	3.42	0.87
23:23	84.35	8.33	3.32	0.87
23:28	84.30	8.33	3.42	0.87
23:33	84.35	8.33	3.32	0.87
23:38	84.35	8.33	3.37	0.87
23:43	84.40	8.28	3.42	0.87
23:48	84.35	8.33	3.37	0.87
23:53	84.30	8.38	3.42	0.87
23:58	84.30	8.38	3.37	0.87
00:03	84.30	8.38	3.42	0.87
00:08	84.30	8.38	3.37	0.87
00:13	84.30	8.38	3.42	0.87
00:18	84.30	8.43	3.37	0.87
00:23	84.40	8.28	3.37	0.87
00:28	84.35	8.43	3.32	0.82
00:33	84.35	8.47	3.27	0.87
00:38	84.35	8.43	3.32	0.82
00:43	84.26	8.67	3.18	0.82
00:48	84.26	8.91	2.94	0.77
