2017-09-28 10:57	90.42	36.54	35.72	18.15	0.14
2017-09-28 11:02	90.52	36.59	35.72	18.20	0.14
2017-09-28 11:06	90.13	36.06	35.77	18.30	0.14
2017-09-28 11:11	90.08	36.88	34.09	19.11	0.14
2017-09-28 11:16	89.74	36.40	34.81	18.54	0.14
2017-09-28 11:21	90.18	35.29	36.49	18.39	0.14
2017-09-28 11:26	90.47	36.35	35.92	18.20	0.14
2017-09-28 11:31	89.89	36.93	35.19	17.77	0.14
2017-09-28 11:35	89.65	37.75	34.23	17.67	0.14
2017-09-28 11:40	89.74	36.11	36.30	17.33	0.14
2017-09-28 11:45	89.79	36.59	36.01	17.19	0.14
2017-09-28 11:50	89.94	36.25	36.45	17.24	0.14
2017-09-28 11:54	89.94	37.41	35.15	17.38	0.14
2017-09-28 11:59	89.46	36.64	35.34	17.48	0.14
2017-09-28 12:04	89.84	37.22	34.76	17.86	0.14
2017-09-28 12:09	89.74	36.40	35.87	17.48	0.14
2017-09-28 12:14	89.84	37.99	33.99	17.86	0.14
2017-09-28 12:18	89.84	37.27	34.91	17.67	0.14
2017-09-28 12:23	89.70	37.02	34.71	17.96	0.14
2017-09-28 12:28	89.60	37.99	33.94	17.67	0.14
2017-09-28 12:33	89.60	35.87	36.30	17.43	0.14
2017-09-28 12:37	89.70	37.94	33.94	17.81	0.14
2017-09-28 12:42	89.31	35.53	35.82	17.96	0.14
2017-09-28 12:47	89.17	37.46	34.23	17.48	0.14
2017-09-28 12:52	89.46	37.65	34.04	17.77	0.14
2017-09-28 12:57	89.22	37.17	34.81	17.24	0.14
2017-09-28 13:01	89.17	37.84	33.56	17.77	0.14
2017-09-28 13:06	89.31	37.31	34.52	17.48	0.10
2017-09-28 13:11	89.46	36.88	35.05	17.53	0.14
2017-09-28 21:32	7.70	2.99	2.41	2.31	82.76
2017-09-28 21:36	54.65	22.82	17.96	13.87	16.23
2017-09-28 21:41	69.28	33.32	22.87	13.10	7.22
2017-09-28 21:46	76.75	39.91	23.74	13.10	4.67
2017-09-28 21:51	81.08	45.11	23.78	12.18	3.18
2017-09-28 21:56	84.55	48.72	23.54	12.28	2.41
2017-09-28 22:00	86.37	52.43	23.69	10.26	1.69
2017-09-28 22:05	88.83	55.85	22.77	10.21	1.35
2017-09-28 22:10	90.32	59.12	21.09	10.11	1.11
2017-09-28 22:15	91.14	61.15	21.81	8.18	1.01
2017-09-28 22:20	92.20	62.21	21.43	8.57	0.96
2017-09-28 22:25	92.49	63.89	20.70	7.90	0.91
2017-09-28 22:29	93.84	63.94	21.91	7.99	0.87
2017-09-28 22:34	94.03	66.88	19.26	7.90	0.77
2017-09-28 22:39	94.22	65.91	21.67	6.64	0.58
2017-09-28 22:44	95.04	67.79	20.46	6.79	0.63
2017-09-28 22:49	95.38	68.46	20.65	6.26	0.53
2017-09-28 22:54	95.43	69.48	19.26	6.69	0.43
2017-09-28 22:58	95.67	69.91	20.13	5.63	0.48
2017-09-28 23:03	95.86	70.73	19.84	5.30	0.53
2017-09-28 23:08	96.34	71.59	19.64	5.10	0.39
2017-09-28 23:13	96.20	71.02	20.13	5.06	0.29
2017-09-28 23:18	96.68	73.18	18.58	4.91	0.29
2017-09-28 23:23	97.11	73.47	18.15	5.49	0.24
2017-09-28 23:27	97.21	74.19	17.91	5.10	0.19
2017-09-28 23:32	97.26	74.24	18.63	4.38	0.14
2017-09-28 23:37	97.69	75.06	17.86	4.77	0.14
2017-09-28 23:42	97.54	74.77	18.39	4.38	0.10
2017-09-28 23:47	97.79	75.06	18.01	4.72	0.10
2017-09-28 23:52	98.12	75.69	17.91	4.53	0.14
2017-09-28 23:56	97.93	76.99	16.51	4.43	0.14
2017-09-29 00:01	98.07	76.79	17.33	3.95	0.14
2017-09-29 00:06	98.31	77.32	16.80	4.19	0.14
2017-09-29 00:11	98.27	78.05	15.84	4.38	0.14
2017-09-29 00:16	98.41	78.14	15.94	4.33	0.14
2017-09-29 00:20	98.27	78.19	16.23	3.85	0.19
2017-09-29 00:25	98.31	78.24	16.03	4.04	0.19
2017-09-29 00:30	98.41	79.59	15.21	3.61	0.19
2017-09-29 00:35	98.75	79.73	15.07	3.95	0.19
2017-09-29 00:40	98.75	79.54	15.41	3.80	0.19
2017-09-29 00:45	98.60	79.20	15.84	3.56	0.19
2017-09-29 00:49	98.80	80.60	14.78	3.42	0.19
2017-09-29 00:54	98.80	79.87	15.50	3.42	0.19
2017-09-29 00:59	98.89	80.69	15.02	3.18	0.19
2017-09-29 01:04	98.94	79.54	16.08	3.32	0.19
2017-09-29 01:09	98.65	81.17	14.44	3.03	0.19
2017-09-29 01:13	98.75	80.31	15.60	2.84	0.19
2017-09-29 01:18	98.94	80.16	15.31	3.47	0.19
2017-09-29 01:23	99.04	80.36	15.17	3.51	0.19
2017-09-29 01:28	99.18	80.84	14.93	3.42	0.19
2017-09-29 01:33	98.94	80.69	15.36	2.89	0.24
2017-09-29 01:38	98.89	81.46	14.40	3.03	0.24
2017-09-29 01:42	98.70	81.80	14.06	2.84	0.24
2017-09-29 01:47	98.70	81.80	14.11	2.79	0.24
2017-09-29 01:52	98.89	82.67	13.53	2.70	0.24
2017-09-29 01:57	98.94	82.62	13.82	2.50	0.24
2017-09-29 02:02	98.84	83.49	13.14	2.21	0.19
2017-09-29 02:07	98.89	82.72	13.77	2.41	0.19
2017-09-29 02:11	98.94	82.57	13.72	2.65	0.19
2017-09-29 02:16	99.04	82.43	14.06	2.55	0.19
2017-09-29 02:21	99.13	82.86	13.58	2.70	0.19
2017-09-29 02:26	99.13	83.20	13.67	2.26	0.14
2017-09-29 02:31	99.23	83.63	13.05	2.55	0.14
2017-09-29 02:36	99.09	84.02	12.33	2.74	0.14
2017-09-29 02:40	99.09	84.45	11.84	2.79	0.14
2017-09-29 02:45	99.37	84.45	11.75	3.18	0.14
2017-09-29 02:50	99.28	83.49	13.05	2.74	0.14
2017-09-29 02:55	99.13	83.77	12.81	2.55	0.14
2017-09-29 03:00	99.04	84.98	11.80	2.26	0.14
2017-09-29 03:04	98.94	84.59	12.13	2.21	0.14
2017-09-29 03:09	98.99	85.07	11.89	2.02	0.14
2017-09-29 03:14	99.13	84.98	11.75	2.41	0.14
2017-09-29 03:19	99.09	84.98	12.04	2.07	0.14
2017-09-29 03:24	98.99	84.35	12.42	2.21	0.05
2017-09-29 03:29	99.09	84.74	12.52	1.83	0.05
2017-09-29 03:33	99.13	85.32	12.08	1.73	0.05
2017-09-29 03:38	99.13	85.03	12.47	1.64	0.05
2017-09-29 03:43	99.13	85.36	11.99	1.78	0.05
2017-09-29 03:48	99.04	85.65	11.56	1.83	0.05
2017-09-29 03:53	99.04	85.84	11.51	1.69	0.05
2017-09-29 03:57	99.09	85.51	12.08	1.49	0.05
2017-09-29 04:02	99.13	86.04	11.27	1.83	0.05
2017-09-29 04:07	99.23	86.52	11.03	1.69	0.05
2017-09-29 04:12	99.33	86.09	11.36	1.88	0.05
2017-09-29 04:17	99.37	86.09	11.56	1.73	0.05
2017-09-29 04:22	99.28	86.52	11.12	1.64	0.00
2017-09-29 04:26	99.28	86.76	10.83	1.69	0.00
2017-09-29 04:31	99.33	87.05	10.54	1.73	0.00
2017-09-29 04:36	99.33	86.33	11.31	1.69	0.00
2017-09-29 04:41	99.33	86.47	11.27	1.59	0.00
2017-09-29 04:46	99.33	86.47	11.31	1.54	0.00
2017-09-29 04:51	99.28	86.42	11.07	1.78	0.00
2017-09-29 04:55	99.28	85.36	12.13	1.78	0.00
2017-09-29 05:00	99.28	85.36	12.08	1.83	0.00
2017-09-29 05:05	99.33	86.09	11.31	1.93	0.00
2017-09-29 05:10	99.37	86.57	11.12	1.69	0.00
2017-09-29 05:15	99.33	85.80	11.94	1.59	0.00
2017-09-29 05:20	99.33	86.81	11.03	1.49	0.00
2017-09-29 05:24	99.28	87.00	10.54	1.73	0.00
2017-09-29 05:29	99.28	87.14	10.45	1.69	0.00
2017-09-29 05:34	99.28	87.24	10.35	1.69	0.00
2017-09-29 05:39	99.33	87.34	10.26	1.73	0.00
2017-09-29 05:44	99.42	87.96	9.63	1.83	0.00
2017-09-29 05:48	99.47	87.87	9.63	1.97	0.00
2017-09-29 05:53	99.47	87.67	9.82	1.97	0.00
2017-09-29 05:58	99.52	88.01	9.68	1.83	0.00
2017-09-29 06:03	99.47	87.48	10.21	1.78	0.00
2017-09-29 06:08	99.47	87.67	10.06	1.73	0.00
2017-09-29 06:13	99.42	87.82	9.92	1.69	0.00
2017-09-29 06:17	99.47	87.82	10.01	1.64	0.00
2017-09-29 06:22	99.47	87.92	10.01	1.54	0.00
2017-09-29 06:27	99.61	87.63	9.97	2.02	0.00
2017-09-29 06:32	99.66	87.29	10.59	1.78	0.00
2017-09-29 06:37	99.66	88.01	9.73	1.93	0.00
2017-09-29 06:42	99.66	87.58	10.11	1.97	0.00
2017-09-29 13:13	89.36	36.88	35.19	17.28	0.10
2017-09-29 13:21	89.36	36.88	35.19	17.28	0.10
2017-09-29 13:24	89.36	36.88	35.19	17.28	0.10
2017-09-29 13:36	96.77	86.33	7.94	2.50	0.39
2017-10-03 08:20	86.35	50.48	25.05	10.82	1.87
2017-10-03 08:21	87.18	52.35	23.01	11.82	1.91
2017-10-03 08:36	90.60	52.48	25.76	12.36	0.87
2017-10-03 08:49	91.59	48.02	29.34	14.23	0.54
2017-10-03 09:23	93.47	53.14	28.80	11.53	0.17
2017-10-03 16:48	96.67	59.63	29.34	7.70	0.12
2017-10-03 18:32	73.28	23.47	26.97	22.85	1.83
2017-10-03 19:16	76.45	25.59	29.71	21.14	1.66
2017-10-04 06:39	73.12	22.43	26.59	24.09	1.08
2017-10-04 13:34	95.01	57.97	26.43	10.61	0.12
2017-10-04 13:52	95.34	59.05	26.72	9.57	0.17
2017-10-04 13:58	95.34	59.68	26.13	9.53	0.17
2017-10-04 14:05	95.51	60.92	25.22	9.36	0.17
2017-10-04 14:18	95.55	58.97	26.92	9.65	0.17
2017-10-04 14:34	96.34	59.84	26.92	9.57	0.12
2017-10-04 15:04	96.30	61.13	26.22	8.95	0.12
2017-10-04 15:37	96.71	62.34	24.76	9.61	0.04
2017-10-04 16:09	72.87	22.43	26.47	23.97	1.08
2017-10-04 16:10	96.71	59.68	29.09	7.95	0.12
2017-10-04 16:15	13.15	3.95	4.74	4.45	70.58
2017-10-04 16:15	13.15	3.95	4.74	4.45	70.58
2017-10-04 16:17	13.15	3.95	4.74	4.45	70.58
2017-10-04 16:22	13.15	3.95	4.74	4.45	70.58
2017-10-04 16:24	9.03	3.04	2.58	3.41	79.48
2017-10-04 16:25	18.89	6.16	5.95	6.78	58.39
2017-10-04 16:27	39.99	14.15	12.07	13.77	27.38
2017-10-04 16:28	44.36	17.44	15.06	11.86	23.26
2017-10-04 16:34	66.71	29.59	20.85	16.27	9.07
2017-10-04 16:40	76.74	39.41	23.01	14.32	4.91
